Id,Tour,Tour Description,Year,Tournament Sequence Number,Tournament Permanent Number,Tournament Name,Player Number,Player First Name,Player Last Name,Round,Hole Number,Hole Sequence Number,Shot Sequence Number,Club Head Speed,Ball Speed,Smash Factor,Vertical Launch Angle,Horizontal Launch Angle,Valid Launch Spin,Launch Spin,Valid Apex,Apex Range,Apex Side,Apex Height,Valid Actual,Actual Flight Time,Actual Landing Angle,Actual Landing Speed,Actual Range,Actual Side,Actual Height,Valid Flat,Flat Flight Time,Flat Landing Angle,Flat Landing Speed,Flat Range,Flat Side,X Coordinate of Impact,Y Coordinate of Impact,Z Coordinate of Impact,Distance of Impact,Course Number,Course Name,Valid Calculated Drive,Valid Stored Drive,Club,Total Distance,Ending Location Code,Ending Location Description,Weather,Trajectory Sequence,Trajectory X Coordinate,Trajectory Y Coordinate,Trajectory Z Coordinate,Trajectory Time,Extrapolated,Last Updated
102,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,15,10424.62304687500000000000,12793.68164062500000000000,234.03999328613280000000,15:45:19,N,2018-10-25 15:00:34.537
103,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,16,10445.75390625000000000000,12782.72167968750000000000,236.88299560546875000000,15:45:20,N,2018-10-25 15:00:34.537
104,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,17,10466.06640625000000000000,12771.99609375000000000000,239.04899597167970000000,15:45:20,N,2018-10-25 15:00:34.537
105,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,18,10485.62207031250000000000,12761.48730468750000000000,240.52699279785156000000,15:45:20,N,2018-10-25 15:00:34.537
106,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,19,10504.48339843750000000000,12751.17773437500000000000,241.30700683593750000000,15:45:20,N,2018-10-25 15:00:34.537
107,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,20,10522.70117187500000000000,12741.05371093750000000000,241.38299560546875000000,15:45:20,N,2018-10-25 15:00:34.537
108,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,21,10540.32812500000000000000,12731.10156250000000000000,240.75100708007812000000,15:45:21,N,2018-10-25 15:00:34.537
109,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,22,10557.40722656250000000000,12721.30859375000000000000,239.40699768066406000000,15:45:21,N,2018-10-25 15:00:34.537
110,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,23,10573.98144531250000000000,12711.66503906250000000000,237.35400390625000000000,15:45:21,N,2018-10-25 15:00:34.537
111,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,24,10590.08789062500000000000,12702.16015625000000000000,234.59199523925780000000,15:45:21,N,2018-10-25 15:00:34.537
112,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,25,10605.76269531250000000000,12692.78710937500000000000,231.12500000000000000000,15:45:21,N,2018-10-25 15:00:34.537
113,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,26,10621.04003906250000000000,12683.53710937500000000000,226.96000671386720000000,15:45:22,N,2018-10-25 15:00:34.537
114,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,27,10635.94824218750000000000,12674.40527343750000000000,222.10400390625000000000,15:45:22,N,2018-10-25 15:00:34.537
115,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,28,10650.51464843750000000000,12665.38476562500000000000,216.56300354003906000000,15:45:22,N,2018-10-25 15:00:34.537
116,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,29,10664.76953125000000000000,12656.47167968750000000000,210.34899902343750000000,15:45:22,N,2018-10-25 15:00:34.537
117,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,30,10678.73730468750000000000,12647.66308593750000000000,203.46899414062500000000,15:45:22,Y,2018-10-25 15:00:34.537
118,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,31,10692.44140625000000000000,12638.95312500000000000000,195.93499755859375000000,15:45:23,Y,2018-10-25 15:00:34.537
119,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,32,10705.90527343750000000000,12630.33789062500000000000,187.75599670410156000000,15:45:23,Y,2018-10-25 15:00:34.537
120,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,33,10719.15136718750000000000,12621.81542968750000000000,178.94299316406250000000,15:45:23,Y,2018-10-25 15:00:34.537
121,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,34,10732.20117187500000000000,12613.38085937500000000000,169.50399780273438000000,15:45:23,Y,2018-10-25 15:00:34.537
122,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,35,10745.07714843750000000000,12605.02929687500000000000,159.44900512695312000000,15:45:23,Y,2018-10-25 15:00:34.537
123,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,36,10757.79882812500000000000,12596.75585937500000000000,148.78300476074220000000,15:45:24,Y,2018-10-25 15:00:34.537
124,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,37,10770.38769531250000000000,12588.55566406250000000000,137.51400756835938000000,15:45:24,Y,2018-10-25 15:00:34.537
125,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,38,10782.86523437500000000000,12580.42089843750000000000,125.64299774169922000000,15:45:24,Y,2018-10-25 15:00:34.537
126,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,39,10795.25000000000000000000,12572.34179687500000000000,113.17099761962890000000,15:45:24,Y,2018-10-25 15:00:34.537
127,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,40,10807.56347656250000000000,12564.30859375000000000000,100.09799957275390000000,15:45:24,Y,2018-10-25 15:00:34.537
128,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,41,10819.82421875000000000000,12556.30859375000000000000,86.41600036621094000000,15:45:25,Y,2018-10-25 15:00:34.537
129,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,42,10832.05371093750000000000,12548.32910156250000000000,72.11699676513672000000,15:45:25,Y,2018-10-25 15:00:34.537
130,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,43,10844.27148437500000000000,12540.34863281250000000000,57.18600082397461000000,15:45:25,Y,2018-10-25 15:00:34.537
131,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,44,10856.49609375000000000000,12532.34863281250000000000,41.60599899291992000000,15:45:25,Y,2018-10-25 15:00:34.537
132,R,PGA TOUR,2018,10,464,Safeway Open,1249,John,Daly,4,5,14,1,113.81900024414062000000,171.68400573730470000000,1.50800001621246340000,9.93500041961670000000,-2.91700005531311040000,Y,2502,Y,585.58801269531250000000,5.32600021362304700000,104.93800354003906000000,Y,5648.44921875000000000000,-37.86700057983398400000,60.99700164794922000000,762.35998535156250000000,26.77799987792968800000,72.24299621582031000000,Y,7210.00000000000000000000,-37.86700057983398400000,74.04900360107422000000,883.86401367187500000000,45.85599899291992000000,10792.85937500000000000000,12573.90136718750000000000,115.57800292968750000000,171.68400573730470000000,552,Silverado Resort and Spa North,Y,Y,CDR,11541,OIR,Intermediate Rough, 10-20 G30,45,10858.94433593750000000000,12530.74511718750000000000,38.40999984741211000000,15:45:25,Y,2018-10-25 15:00:34.537
